時刻,EventID,イベント種別,分類,対象,対象種別,対象種別備考,プロセス名,プロセスID,ユーザー,アクセス内容,HandleId,RecordId
2026-07-20 06:57:59.598320,4658,ハンドルクローズ,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,,0x5ff4,3913473
2026-07-20 06:57:59.616476,4656,ハンドル要求,シグナル,D:\tmp\ProbeTest\delete_normal.txt,ファイル,拡張子から推定(ファイルシステムは未確認),C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,"ReadAttributes, Delete, Synchronize (0x110080)",0x68d8,3913481
2026-07-20 06:57:59.616493,4663,アクセス試行,シグナル,D:\tmp\ProbeTest\delete_normal.txt,ファイル,拡張子から推定(ファイルシステムは未確認),C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,Delete (0x10000),0x68d8,3913482
2026-07-20 06:57:59.616595,4658,ハンドルクローズ,シグナル,D:\tmp\ProbeTest\delete_normal.txt,ファイル,拡張子から推定(ファイルシステムは未確認),C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,,0x68d8,3913486
2026-07-20 06:57:59.618102,4656,ハンドル要求,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,"ListDirectory, ReadAttributes, Synchronize (0x100081)",0x5ff4,3913491
2026-07-20 06:57:59.618105,4663,アクセス試行,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,ListDirectory (0x1),0x5ff4,3913492
2026-07-20 06:57:59.618289,4656,ハンドル要求,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,"ListDirectory, ReadAttributes, Synchronize (0x100081)",0x5600,3913495
2026-07-20 06:57:59.618292,4663,アクセス試行,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,ListDirectory (0x1),0x5600,3913496
2026-07-20 06:58:00.706818,4656,ハンドル要求,シグナル,D:\tmp\ProbeTest\delete_complete.txt,ファイル,拡張子から推定(ファイルシステムは未確認),C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,"ReadAttributes, Delete, Synchronize (0x110080)",0x624c,3914003
2026-07-20 06:58:00.706820,4658,ハンドルクローズ,シグナル,D:\tmp\ProbeTest\delete_complete.txt,ファイル,拡張子から推定(ファイルシステムは未確認),C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,,0x624c,3914004
2026-07-20 06:58:00.707062,4656,ハンドル要求,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,"ListDirectory, ReadAttributes, Synchronize (0x100081)",0x5360,3914007
2026-07-20 06:58:00.707073,4663,アクセス試行,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,ListDirectory (0x1),0x5360,3914008
2026-07-20 06:58:00.707082,4658,ハンドルクローズ,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,,0x5360,3914009
2026-07-20 06:58:00.708433,4656,ハンドル要求,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,"ListDirectory, ReadAttributes, Synchronize (0x100081)",0x3d74,3914012
2026-07-20 06:58:00.708437,4663,アクセス試行,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,ListDirectory (0x1),0x3d74,3914013
2026-07-20 06:58:00.708438,4658,ハンドルクローズ,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,,0x3d74,3914014
2026-07-20 06:58:01.422240,4658,ハンドルクローズ,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,,0x5ff4,3914015
2026-07-20 06:58:01.422291,4658,ハンドルクローズ,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,,0x5600,3914016
2026-07-20 06:58:01.423687,4656,ハンドル要求,シグナル,D:\tmp\ProbeTest\delete_complete.txt,ファイル,拡張子から推定(ファイルシステムは未確認),C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,Delete (0x10000),0x5478,3914020
2026-07-20 06:58:01.423691,4658,ハンドルクローズ,シグナル,D:\tmp\ProbeTest\delete_complete.txt,ファイル,拡張子から推定(ファイルシステムは未確認),C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,,0x5478,3914021
2026-07-20 06:58:01.425205,4656,ハンドル要求,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,"ListDirectory, ReadAttributes, Synchronize (0x100081)",0x5bd8,3914024
2026-07-20 06:58:01.425211,4663,アクセス試行,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,ListDirectory (0x1),0x5bd8,3914025
2026-07-20 06:58:01.425384,4656,ハンドル要求,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,"ListDirectory, ReadAttributes, Synchronize (0x100081)",0x6618,3914028
2026-07-20 06:58:01.425389,4663,アクセス試行,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,ListDirectory (0x1),0x6618,3914029
2026-07-20 06:58:02.543355,4656,ハンドル要求,閲覧のみ,D:\tmp\ProbeTest\SourceFolders,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,"ListDirectory, ReadAttributes, Synchronize (0x100081)",0x6494,3914032
2026-07-20 06:58:02.543358,4658,ハンドルクローズ,閲覧のみ,D:\tmp\ProbeTest\SourceFolders,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,,0x6494,3914033
2026-07-20 06:58:02.543567,4656,ハンドル要求,閲覧のみ,D:\tmp\ProbeTest\SourceFolders,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,"ListDirectory, ReadAttributes, Synchronize (0x100081)",0x6654,3914036
2026-07-20 06:58:02.543627,4663,アクセス試行,閲覧のみ,D:\tmp\ProbeTest\SourceFolders,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,ListDirectory (0x1),0x6654,3914037
2026-07-20 06:58:02.543808,4656,ハンドル要求,閲覧のみ,D:\tmp\ProbeTest\SourceFolders,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,"ListDirectory, ReadAttributes, Synchronize (0x100081)",0x66c0,3914040
2026-07-20 06:58:02.543814,4663,アクセス試行,閲覧のみ,D:\tmp\ProbeTest\SourceFolders,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,ListDirectory (0x1),0x66c0,3914041
2026-07-20 06:58:02.555841,4656,ハンドル要求,閲覧のみ,D:\tmp\ProbeTest\SourceFolders,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,"ListDirectory, ReadAttributes, Synchronize (0x100081)",0x6bbc,3914044
2026-07-20 06:58:02.555845,4663,アクセス試行,閲覧のみ,D:\tmp\ProbeTest\SourceFolders,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,ListDirectory (0x1),0x6bbc,3914045
2026-07-20 06:58:02.555920,4658,ハンドルクローズ,閲覧のみ,D:\tmp\ProbeTest\SourceFolders,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,,0x6bbc,3914046
2026-07-20 06:58:02.575714,4658,ハンドルクローズ,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,,0x5bd8,3914047
2026-07-20 06:58:02.575776,4658,ハンドルクローズ,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,,0x6618,3914048
2026-07-20 06:58:03.820337,4656,ハンドル要求,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,"ListDirectory, ReadAttributes, Synchronize (0x100081)",0x60d0,3914051
2026-07-20 06:58:03.820339,4658,ハンドルクローズ,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,,0x60d0,3914052
2026-07-20 06:58:03.820623,4656,ハンドル要求,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,"ListDirectory, ReadAttributes, Synchronize (0x100081)",0x5bd8,3914055
2026-07-20 06:58:03.820645,4663,アクセス試行,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,ListDirectory (0x1),0x5bd8,3914056
2026-07-20 06:58:03.820705,4656,ハンドル要求,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,"ListDirectory, ReadAttributes, Synchronize (0x100081)",0x5500,3914059
2026-07-20 06:58:03.820724,4663,アクセス試行,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,ListDirectory (0x1),0x5500,3914060
2026-07-20 06:58:03.831510,4656,ハンドル要求,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,"ListDirectory, ReadAttributes, Synchronize (0x100081)",0x54e0,3914063
2026-07-20 06:58:03.831514,4663,アクセス試行,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,ListDirectory (0x1),0x54e0,3914064
2026-07-20 06:58:03.831516,4658,ハンドルクローズ,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,,0x54e0,3914065
2026-07-20 06:58:03.849858,4658,ハンドルクローズ,閲覧のみ,D:\tmp\ProbeTest\SourceFolders,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,,0x6654,3914066
2026-07-20 06:58:03.849925,4658,ハンドルクローズ,閲覧のみ,D:\tmp\ProbeTest\SourceFolders,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,,0x66c0,3914067
2026-07-20 06:58:04.494693,4656,ハンドル要求,閲覧のみ,D:\tmp\ProbeTest\Source,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,"ListDirectory, ReadAttributes, Synchronize (0x100081)",0x5520,3914070
2026-07-20 06:58:04.494694,4658,ハンドルクローズ,閲覧のみ,D:\tmp\ProbeTest\Source,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,,0x5520,3914071
2026-07-20 06:58:04.494954,4656,ハンドル要求,閲覧のみ,D:\tmp\ProbeTest\Source,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,"ListDirectory, ReadAttributes, Synchronize (0x100081)",0x55f8,3914074
2026-07-20 06:58:04.494959,4663,アクセス試行,閲覧のみ,D:\tmp\ProbeTest\Source,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,ListDirectory (0x1),0x55f8,3914075
2026-07-20 06:58:04.495044,4656,ハンドル要求,閲覧のみ,D:\tmp\ProbeTest\Source,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,"ListDirectory, ReadAttributes, Synchronize (0x100081)",0x6914,3914078
2026-07-20 06:58:04.495047,4663,アクセス試行,閲覧のみ,D:\tmp\ProbeTest\Source,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,ListDirectory (0x1),0x6914,3914079
2026-07-20 06:58:04.502818,4656,ハンドル要求,閲覧のみ,D:\tmp\ProbeTest\Source,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,"ListDirectory, ReadAttributes, Synchronize (0x100081)",0x60d4,3914082
2026-07-20 06:58:04.502821,4663,アクセス試行,閲覧のみ,D:\tmp\ProbeTest\Source,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,ListDirectory (0x1),0x60d4,3914083
2026-07-20 06:58:04.502848,4658,ハンドルクローズ,閲覧のみ,D:\tmp\ProbeTest\Source,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,,0x60d4,3914084
2026-07-20 06:58:04.517798,4658,ハンドルクローズ,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,,0x5bd8,3914085
2026-07-20 06:58:04.517853,4658,ハンドルクローズ,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,,0x5500,3914086
2026-07-20 06:58:08.327159,4658,ハンドルクローズ,閲覧のみ,D:\tmp\ProbeTest\Source,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,,0x55f8,3914088
2026-07-20 06:58:08.327177,4658,ハンドルクローズ,閲覧のみ,D:\tmp\ProbeTest\Source,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,,0x6914,3914089
2026-07-20 06:58:08.328009,4656,ハンドル要求,シグナル,D:\tmp\ProbeTest\Source\rename_source.txt,ファイル,拡張子から推定(ファイルシステムは未確認),C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,"ReadAttributes, Delete, Synchronize (0x110080)",0x55f8,3914092
2026-07-20 06:58:08.328013,4663,アクセス試行,シグナル,D:\tmp\ProbeTest\Source\rename_source.txt,ファイル,拡張子から推定(ファイルシステムは未確認),C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,Delete (0x10000),0x55f8,3914093
2026-07-20 06:58:08.328034,4656,ハンドル要求,シグナル,D:\tmp\ProbeTest\Source,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,"CreateFiles, Synchronize (0x100002)",0x81b4,3914094
2026-07-20 06:58:08.328036,4663,アクセス試行,シグナル,D:\tmp\ProbeTest\Source,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,CreateFiles (0x2),0x81b4,3914095
2026-07-20 06:58:08.328217,4658,ハンドルクローズ,シグナル,D:\tmp\ProbeTest\Source,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,,0x81b4,3914096
2026-07-20 06:58:08.328221,4658,ハンドルクローズ,シグナル,D:\tmp\ProbeTest\Source\rename_source.txt,ファイル,拡張子から推定(ファイルシステムは未確認),C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,,0x55f8,3914097
2026-07-20 06:58:08.328912,4656,ハンドル要求,閲覧のみ,D:\tmp\ProbeTest\Source,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,"ListDirectory, ReadAttributes, Synchronize (0x100081)",0x5d00,3914100
2026-07-20 06:58:08.328915,4663,アクセス試行,閲覧のみ,D:\tmp\ProbeTest\Source,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,ListDirectory (0x1),0x5d00,3914101
2026-07-20 06:58:08.329153,4656,ハンドル要求,閲覧のみ,D:\tmp\ProbeTest\Source,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,"ListDirectory, ReadAttributes, Synchronize (0x100081)",0x586c,3914104
2026-07-20 06:58:08.329165,4663,アクセス試行,閲覧のみ,D:\tmp\ProbeTest\Source,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,ListDirectory (0x1),0x586c,3914105
2026-07-20 06:58:08.336409,4656,ハンドル要求,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,"ListDirectory, ReadAttributes, Synchronize (0x100081)",0x58e0,3914108
2026-07-20 06:58:08.336412,4663,アクセス試行,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,ListDirectory (0x1),0x58e0,3914109
2026-07-20 06:58:08.336414,4658,ハンドルクローズ,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,,0x58e0,3914110
2026-07-20 06:58:08.337435,4656,ハンドル要求,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,"ListDirectory, ReadAttributes, Synchronize (0x100081)",0x58e0,3914113
2026-07-20 06:58:08.337445,4663,アクセス試行,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,ListDirectory (0x1),0x58e0,3914114
2026-07-20 06:58:08.337449,4658,ハンドルクローズ,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,,0x58e0,3914115
2026-07-20 06:58:08.338265,4656,ハンドル要求,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,"ListDirectory, ReadAttributes, Synchronize (0x100081)",0x58e0,3914118
2026-07-20 06:58:08.338268,4663,アクセス試行,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,ListDirectory (0x1),0x58e0,3914119
2026-07-20 06:58:08.338270,4658,ハンドルクローズ,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,,0x58e0,3914120
2026-07-20 06:58:08.339153,4656,ハンドル要求,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,"ListDirectory, ReadAttributes, Synchronize (0x100081)",0x5d20,3914123
2026-07-20 06:58:08.339156,4663,アクセス試行,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,ListDirectory (0x1),0x5d20,3914124
2026-07-20 06:58:08.339159,4658,ハンドルクローズ,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,,0x5d20,3914125
2026-07-20 06:58:08.339643,4656,ハンドル要求,閲覧のみ,D:\tmp\ProbeTest\Source,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,"ListDirectory, ReadAttributes, Synchronize (0x100081)",0x62c4,3914128
2026-07-20 06:58:08.339647,4663,アクセス試行,閲覧のみ,D:\tmp\ProbeTest\Source,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,ListDirectory (0x1),0x62c4,3914129
2026-07-20 06:58:08.339649,4658,ハンドルクローズ,閲覧のみ,D:\tmp\ProbeTest\Source,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,,0x62c4,3914130
2026-07-20 06:58:08.346455,4656,ハンドル要求,閲覧のみ,D:\tmp\ProbeTest\Source,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,"ListDirectory, ReadAttributes, Synchronize (0x100081)",0x5fc0,3914133
2026-07-20 06:58:08.346459,4663,アクセス試行,閲覧のみ,D:\tmp\ProbeTest\Source,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,ListDirectory (0x1),0x5fc0,3914134
2026-07-20 06:58:08.346483,4658,ハンドルクローズ,閲覧のみ,D:\tmp\ProbeTest\Source,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,,0x5fc0,3914135
2026-07-20 06:58:08.346589,4656,ハンドル要求,閲覧のみ,D:\tmp\ProbeTest\Source,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,"ListDirectory, ReadAttributes, Synchronize (0x100081)",0x5fc0,3914138
2026-07-20 06:58:08.346613,4663,アクセス試行,閲覧のみ,D:\tmp\ProbeTest\Source,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,ListDirectory (0x1),0x5fc0,3914139
2026-07-20 06:58:08.346616,4658,ハンドルクローズ,閲覧のみ,D:\tmp\ProbeTest\Source,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,,0x5fc0,3914140
2026-07-20 06:58:10.135423,4656,ハンドル要求,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,"ListDirectory, ReadAttributes, Synchronize (0x100081)",0x6a34,3914143
2026-07-20 06:58:10.135424,4658,ハンドルクローズ,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,,0x6a34,3914144
2026-07-20 06:58:10.135957,4656,ハンドル要求,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,"ListDirectory, ReadAttributes, Synchronize (0x100081)",0x5610,3914147
2026-07-20 06:58:10.136015,4663,アクセス試行,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,ListDirectory (0x1),0x5610,3914148
2026-07-20 06:58:10.136516,4656,ハンドル要求,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,"ListDirectory, ReadAttributes, Synchronize (0x100081)",0x6774,3914151
2026-07-20 06:58:10.136536,4663,アクセス試行,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,ListDirectory (0x1),0x6774,3914152
2026-07-20 06:58:10.147037,4656,ハンドル要求,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,"ListDirectory, ReadAttributes, Synchronize (0x100081)",0x24d0,3914155
2026-07-20 06:58:10.147040,4663,アクセス試行,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,ListDirectory (0x1),0x24d0,3914156
2026-07-20 06:58:10.147106,4658,ハンドルクローズ,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,,0x24d0,3914157
2026-07-20 06:58:10.164067,4658,ハンドルクローズ,閲覧のみ,D:\tmp\ProbeTest\Source,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,,0x5d00,3914158
2026-07-20 06:58:10.164080,4658,ハンドルクローズ,閲覧のみ,D:\tmp\ProbeTest\Source,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,,0x586c,3914159
2026-07-20 06:58:10.486923,4656,ハンドル要求,閲覧のみ,D:\tmp\ProbeTest\Source,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,"ListDirectory, Synchronize (0x100001)",0x6ae8,3914162
2026-07-20 06:58:10.486939,4663,アクセス試行,閲覧のみ,D:\tmp\ProbeTest\Source,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,ListDirectory (0x1),0x6ae8,3914163
2026-07-20 06:58:10.486946,4658,ハンドルクローズ,閲覧のみ,D:\tmp\ProbeTest\Source,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,,0x6ae8,3914164
2026-07-20 06:58:10.505728,4658,ハンドルクローズ,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,,0x5610,3914165
2026-07-20 06:58:10.505861,4658,ハンドルクローズ,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,,0x6774,3914166
2026-07-20 06:58:10.508084,4656,ハンドル要求,閲覧のみ,D:\tmp\ProbeTest\Source\copy_source.txt,ファイル,拡張子から推定(ファイルシステムは未確認),C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,"Read, Synchronize (0x120089)",0x55f4,3914169
2026-07-20 06:58:10.508208,4656,ハンドル要求,シグナル,D:\tmp\ProbeTest\copy_source.txt,ファイル,拡張子から推定(ファイルシステムは未確認),C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,"Write, Delete, Read, ChangePermissions, Synchronize (0x17019F)",0x5cc0,3914172
2026-07-20 06:58:10.508309,4663,アクセス試行,シグナル,D:\tmp\ProbeTest\copy_source.txt,ファイル,拡張子から推定(ファイルシステムは未確認),C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,ChangePermissions (0x40000),0x60d0,3914176
2026-07-20 06:58:10.508336,4670,権限変更,シグナル,D:\tmp\ProbeTest\copy_source.txt,ファイル,拡張子から推定(ファイルシステムは未確認),C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,,0x60d0,3914177
